event_id,name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,longitude,latitude,summary,is_online_event,tickets_url,tags,data_source,image,age_range,min_age,max_age
12765390,El fantasma de la pera,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f277ebf1b3386910VgnVCM1000001d4a900aRCRD,12:00,2025-05-27,,2025-05-27,,Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca),CALLE ENRIQUE D'ALMONTE 1,-3.6629608041639368,40.42206923419431,"Compañía:. Marimba Marionetas (Especial San Isidro). Sinopsis: En el pueblo en el que vive Pepita, todos están convencidos de que existe el Fantasma de la Pera, y que vive en el Bosque Encantado. Pepita está decidida a averiguar si existe. A pesar de que todos le dicen que no logrará encontrarlo. -Eres una niña, eres pequeña y tienes miedo -le dicen. En compañía de su amigo Isidro, descubrirá que en el Bosque Encantado puede haber seres maravillosos, pero ... ¿existe el Fantasma de la Pera? ¿Una niña llena de sueños e ilusiones logrará encontrarlo? Recomendado Mayores 12 años. Gratuito.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f277ebf1b3386910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/Salamanca/Actividades/ficheros/2805Fantasma.png,12,12.0,12.0
12760943,El flautista de Hamelín,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8691dc120866910VgnVCM1000001d4a900aRCRD,19:00,2025-05-10,,2025-05-10,,Parque de Amós Acero,CALLE SIERRA MOLINA 1,-3.6665321826830297,40.38903628994235,"La ciudad de Hamelin es una ciudad triste, no conoce la alegría, ni el color, pues la música, la pintura y la poesía están prohibidos. En Hamelin solo se puede trabajar, la fiesta y la divertida convivencia están prohibidas. Por eso es la ciudad ideal para las ratas, que invaden la ciudad porque eso es lo que les gusta a ellas, la oscuridad y la tristeza. Las ratas lo han llenado todo y sólo la magia de la música será capaz de eliminarlas.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8691dc120866910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/PuenteVallecas/Actividades/ficheros/0106Cai.jpg,,,
12764893,El Monstruo marino,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ec11f8dd5186910VgnVCM1000001d4a900aRCRD,12:00,2025-05-10,,2025-05-10,,Centro Cultural el Torito (Moratalaz),AVENIDA MORATALAZ 130,-3.646521482592748,40.40610655994401,Dirección: Chris Williams.  Género: Animación.  Sinopsis: Una niña intrépida y un famoso cazador de monstruos marinos unen sus fuerzas para encontrar a una poderosa bestia.      Edad recomendada: a partir de 6 años,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ec11f8dd5186910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/DistritoMoratalaz/Actividades/2025/Mayo/ficheros/CineTorito100525.jpg,+6,6.0,14.0
12755070,El mundo del revés,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec69828cf1936910VgnVCM1000001d4a900aRCRD,17:00,2025-05-31,,2025-05-31,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec69828cf1936910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/MadridDestino/ficheros/MADRID_DESTINO_168124_es.jpeg,,,
12762519,El príncipe que quería ser rey,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd602d8dae976910VgnVCM1000001d4a900aRCRD,18:00,2025-05-30,,2025-05-30,,Centro Cultural Zazuar (Villa de Vallecas),,-3.60624904964931,40.383003853666146,"Compañía. Iberoamericana  Duración: 60 minutos  Edad recomendada: De 4 a 10 años  Sinopsis: La historia trata sobre un príncipe que cumple años y quiere ser rey a toda costa, pero no encuentra su corona en la habitación ni en el castillo. Es caprichoso y su padre, el Rey, le manda a buscar su regalo prometido, pero está fuera del castillo, en algún lugar del mundo. Durante el viaje encontrará animales y formas de vida que le enseñarán lecciones y aprenderá a tratar con respeto el mundo y sus animales.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd602d8dae976910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/VillaVallecas/Actividades/Eventos/ficheros/3105Principe.png,4-10,4.0,10.0
12757987,El secreto de los cuentos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01046267aec56910VgnVCM1000001d4a900aRCRD,17:30,2025-05-21,,2025-05-21,,Biblioteca Pública Municipal Dámaso Alonso (Chamartín),CALLE MANUEL FERRERO 1,-3.6846112774442705,40.467453379213175,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.  Este cuento está pensado para niñas y niños a partir de 3 años. Recuerda que las niñas y niños deberán ir acompañados por una persona adulta.  Entrada libre hasta completar aforo.   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Pingüi",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01046267aec56910VgnVCM1000001d4a900aRCRD,Niños,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/Bibliotecas/BibliotecasPublicas/Actividades/Actividades_Infantiles_Juveniles/Cuentacuentos/ficheros/Ni%C3%B1oLeeLinterna_260.jpg,+3,3.0,14.0
12757971,El secreto de Rafaella,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23e8fd68c0d56910VgnVCM2000001f4a900aRCRD,19:00,2025-05-30,,2025-05-30,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,-3.6129105844633775,40.44477474902185,"Cía.: Simone Negrín   Recomendada para todos los públicos  El actor y narrador italiano Simone Negrín presenta un espectáculo-tributo que cuenta con detalle y mucho humor la extraordinaria vida de Raffaella Carrà a través de varios ingredientes: numerosos videos divertidos de la artista, la narración de eventos y anécdotas curiosas de su vida, la interpretación de algunas de sus míticas canciones, e incluso alguna coreografía colectiva: una receta imperdible para volver a disfrutar de una mujer única, símbolo de libertad, alegría, valentía y positividad.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23e8fd68c0d56910VgnVCM2000001f4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/SanBlas/SanBlasActividadesNuevo/FicherosProgramacion/SecretoRafaella.jpg,,,
12757015,Ellas bailan poesía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce5e045d2c756910VgnVCM2000001f4a900aRCRD,19:00,2025-05-25,,2025-05-25,,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),CALLE ALIAGA 5,-3.6113517282299217,40.4366557020283,"Grupo de baile español 'A Compás'  Recomendada para todos los públicos  Mujeres en escena, alma en los pies. Bailamos flamenco con la fuerza de la poesía. Versos que arden, cuerpos que hablan. Esta tarde, el arte es nuestro lenguaje.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce5e045d2c756910VgnVCM2000001f4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/SanBlas/SanBlasActividadesNuevo/FicherosProgramacion/EllasBailan.jpg,,,
12757549,En la trinchera,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79e018dc4a956910VgnVCM2000001f4a900aRCRD,19:00,2025-05-09,,2025-05-09,,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),AVENIDA SEPTIMA 11,-3.598099871155595,40.44844757572015,"Compañía: Túnguele Teatro   Edad recomendada a partir de 12 años  'En la trinchera' es una obra de teatro que refleja la cantidad de aristas que tiene el teatro y, concretamente, la comedia. Con esta obra Túnguele quiere demostrar, además, la libertad creativa de una compañía que ha mostrado que toca todo tipo de géneros y códigos teatrales. Muchas han sido las influencias que han ayudado a que vuele más lejos la imaginación y capacidad artística, pero es la propia creatividad de Túnguele la más y mejor fuente de invención artística y teatral. Este espectáculo es una locura teatral llena de clown, humor, absurdo y disparate… sin embargo, tiene coherencia, mensaje, literatura y profundidad. Si quieres reír, vas a reír, pero si quieres dejarte invadir por la reflexión, lo vas a hacer… y mucho.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79e018dc4a956910VgnVCM2000001f4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/SanBlas/SanBlasActividadesNuevo/FicherosProgramacion/EnLaTrinchera.JPG,+12,12.0,14.0
12767469,Espectáculo de circo-teatro: Chup chup,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c19e30c68bf96910VgnVCM1000001d4a900aRCRD,12:00,2025-05-17,,2025-05-17,,Centro Cultural Casa del Reloj (Arganzuela),PASEO CHOPERA 6,-3.700396761468562,40.39466755008527,"COMPAÑÍA ARTLEQUÍN.  Edad recomendada: Todos los públicos desde 3 años.  Un chef y una chef de cocina recién diplomados, con la misma preparación de estudios, se presentan a una audición para un programa de TV dedicado al mundo de la cocina. Para ello, cada uno deberá realizar el plato más sorprendente y espectacular.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c19e30c68bf96910VgnVCM1000001d4a900aRCRD,Niños,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/Arganzuela/Eventos/ficheros/chupchup.png,3,3.0,3.0
12760554,Espectáculo infantil: ` Pomp Art´,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a58aa6408766910VgnVCM1000001d4a900aRCRD,18:00,2025-05-30,,2025-05-30,,Centro Sociocultural Bohemios (Villaverde),CALLE LOS BOHEMIOS 1,-3.6940501846610894,40.35639654251886,"Por la Cia Espectáculos Madarina.   Sinopsis: Espectáculo de circo para toda la familia donde las máximas protagonistas son las pompas. Manipulación, magia, acrobacia, sorprendentes apartados….   Inscripciones (máximo unidad familiar) llamando al teléfono 917 109 263 el mismo día del espectáculo a partir de las 11.00 h.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a58aa6408766910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/DistritoVillaverde/Actividades/ficheros/Bohemios.jpg,,,
12767379,Espectáculo: Ven al cuplé,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b117fd4c8f96910VgnVCM1000001d4a900aRCRD,19:00,2025-05-09,,2025-05-09,,Centro Cultural Casa del Reloj (Arganzuela),PASEO CHOPERA 6,-3.700396761468562,40.39466755008527,"OLGA MARÍA RAMOS ACOMPAÑADA AL PIANO POR PABLO JIMÉNEZ.       Domingo 11, a las 12:00 horas. CONCIERTO: RECITAL DE ZARZUELA. TUS ZARZUELAS POR MADRID.       Domingo 18, a las 12:00 horas. CONCIERTO: FLORES DE ZARZUELA.        Domingo 25, a las 12:00 horas. CONCIERTO: ZARZUELA LÍRICA.       Centro Dotacional:      Sábado 10, a las 19:00 horas. TEATRO: VERBENA DE ZARZUELA. ARS MELÓDICA PRODUCCIONES.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b117fd4c8f96910VgnVCM1000001d4a900aRCRD,Familias,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/Arganzuela/Eventos/ficheros/olgaramos.jpg,,,
12761618,Exposición  alumnos infantil taller de pintura Centro cultural Antonio Machado,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d31753d40c66910VgnVCM1000001d4a900aRCRD,,2025-05-30,,2025-06-13,,Centro Cultural Antonio Machado (San Blas - Canillejas),CALLE SAN ROMAN DEL VALLE 8,-3.621730741880216,40.420280457570335,Exposición de pintura,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d31753d40c66910VgnVCM1000001d4a900aRCRD,Educación,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/SanBlas/SanBlasActividadesNuevo/FicherosProgramacion/ExpoAlumnosInfantil.JPG,,,
12763185,Exposición Pintar con lejía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d35fa9f39b76910VgnVCM2000001f4a900aRCRD,10:00,2025-05-06,,2025-05-29,,Centro Cultural Juan Genovés (Moncloa - Aravaca),TRAVESIA CA&amp;Ntilde;O 5,-3.7863499043313373,40.45867841791346,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d35fa9f39b76910VgnVCM2000001f4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/DistritoMoncloaAravaca/Actividades/2025/05Mayo2025/ficheros/Cartel%20expo%20pintar%20lej%C3%ADa.jpg,,,
12763600,Exposición 'Fervor',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5539d5ca38086910VgnVCM1000001d4a900aRCRD,09:00,2025-05-05,,2025-05-15,,Centro Cultural Galileo (Chamberí),CALLE GALILEO 39,-3.7104468992841753,40.433719454283505,"Kike García. Fernando Sevillano Con esta serie de fotografías e ilustraciones se pretende reflejar ese fervor religioso que los creyentes, en distintos países, y de diferentes credos y confesiones, viven y muestran buscando esperanza, consuelo, propósito, significado o paz. También queremos mostrar, cómo ese fervor, en ocasiones, ha derivado en intolerancia, violencia y exclusión.  Sala de exposiciones Primera Planta",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5539d5ca38086910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/DistritoChamberi/Actividades/ficheros/fervor4.JPG,,,
12739426,Familias que inspiran: educación y crianza respetuosa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50ecee03721f5910VgnVCM1000001d4a900aRCRD,18:00,2025-05-08,,2025-05-29,,Espacio de Igualdad Lourdes Hernández. Carabanchel,CALLE COMANDANTE FONTANES 8,-3.721622686264932,40.395326406887946,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50ecee03721f5910VgnVCM1000001d4a900aRCRD,Familias,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/IgualdadDeOportunidades/ContenidosBasicos/Actividades/Espacios%20Igualdad/2025/lourdeshernandez/ficheros/JuevesMay_CrianzaEnFamilia_lh.jpg,,,
12767082,Fiesta Mágica de Cazamisterios y Secreto de Bruja,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4b363d57fd96910VgnVCM1000001d4a900aRCRD,12:00,2025-05-10,,2025-05-10,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4b363d57fd96910VgnVCM1000001d4a900aRCRD,Familias,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/MadridDestino/ficheros/MADRID_DESTINO_170001_es.jpeg,,,
12754396,Five little goats,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ad0aa4735436910VgnVCM1000001d4a900aRCRD,18:00,2025-05-12,,2025-05-12,,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),CALLE BARCELO 4,-3.699722994908341,40.426642215368176,"Vamos a leer en inglés y a divertirnos en la biblioteca. Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.    Este cuento está pensado para niñas y niños a partir de 4 años. Recuerda que los niños y niñas deberán ir acompañados por una persona adulta.  Entrada libre hasta completar aforo.   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Mamen Storyteller.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ad0aa4735436910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/Bibliotecas/BibliotecasPublicas/Actividades/Actividades_Infantiles_Juveniles/Cuentacuentos/ficheros/Ni%C3%B1oRiendo_260.jpg,+4,4.0,14.0
12767389,Flores de zarzuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d727fd4c8f96910VgnVCM1000001d4a900aRCRD,12:00,2025-05-18,,2025-05-18,,Centro Cultural Casa del Reloj (Arganzuela),PASEO CHOPERA 6,-3.700396761468562,40.39466755008527,"Intérpretes: SARA VIÑAS (soprano), MABEL GONZÁLEZ (mezzosoprano) y MADALIT LAMAZARES (pianista).   Flores de Zarzuela es una celebración de la belleza y la emoción de la Zarzuela a través del fascinante mundo de las flores. Es una velada que mezcla la música y la actuación para crear una experiencia inolvidable. Sonarán piezas míticas como La rosa del azafrán, El puñao de rosas, Los claveles, La del manojo de rosas...",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d727fd4c8f96910VgnVCM1000001d4a900aRCRD,Familias,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/Arganzuela/Eventos/ficheros/floreszarzuela.png,,,
12751632,Folklore en Familia: concierto de Vibra-Tó - Chamberí,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae3753c73ab16910VgnVCM1000001d4a900aRCRD,12:30,2025-05-25,,2025-05-25,,Centro Cultural Galileo (Chamberí),CALLE GALILEO 39,-3.7104468992841753,40.433719454283505,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae3753c73ab16910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/CiudadDistrito/ficheros/logoflok.png,,,
12751635,Folklore en Familia: taller de Vibra-Tó - Chamberí,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c45753c73ab16910VgnVCM1000001d4a900aRCRD,11:00,2025-05-25,,2025-05-25,,Centro Cultural Galileo (Chamberí),CALLE GALILEO 39,-3.7104468992841753,40.433719454283505,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c45753c73ab16910VgnVCM1000001d4a900aRCRD,Educación,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/CiudadDistrito/ficheros/logoflok.png,,,
12757562,Gala de ballet neoclásico,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=726118dc4a956910VgnVCM2000001f4a900aRCRD,19:00,2025-05-10,,2025-05-10,,Centro Cultural Antonio Machado (San Blas - Canillejas),CALLE SAN ROMAN DEL VALLE 8,-3.621730741880216,40.420280457570335,"Compañía: Centro de danza y arte de Madrid (CEDAM)   Recomendada para todos los públicos  El Centro de Danza y Arte de Madrid presenta una gala de danza con diferentes estilos, clásico, neoclásico y contemporáneo, con piezas de repertorio y coreografías propias.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=726118dc4a956910VgnVCM2000001f4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/SanBlas/SanBlasActividadesNuevo/FicherosProgramacion/GalaBalletNeoclasico.JPG,,,
12734686,Ronda de libros,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2398cdcd77d5910VgnVCM1000001d4a900aRCRD,,2025-04-26,,2025-06-07,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2398cdcd77d5910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/MadridDestino/ficheros/MADRID_DESTINO_164784_es.jpeg,,,
12755210,Grand tour,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c89dedac5936910VgnVCM2000001f4a900aRCRD,19:00,2025-05-31,,2025-05-31,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,-3.6129105844633775,40.44477474902185,"Director: Miguel Gomes   Recomendada para menores de 12 años.  Rangún, Birmania, 1917. Edward, funcionario del Imperio Británico, huye de su prometida Molly el día que ésta llega para casarse. Durante su viaje, sin embargo, el pánico da paso a la melancolía. Contemplando el vacío de su existencia, el cobarde Edward se pregunta qué habrá sido de Molly... Decidida a casarse y divertida por la jugada de Edward, Molly le sigue la pista a través de Asia.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c89dedac5936910VgnVCM2000001f4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadWeb/UGBBDD/Actividades/Distritos/SanBlas/SanBlasActividadesNuevo/FicherosProgramacion/GrandTour.jpg,12,12.0,12.0
12756857,Humor a la cara,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e3d673f4756910VgnVCM2000001f4a900aRCRD,18:00,2025-05-23,,2025-05-23,,Centro Cultural la Elipa (Ciudad Lineal),CALLE SANTA FELICIDAD 39,-3.6504201407465917,40.42446957496409,"CON YAGUETE FILETE   Yaguete es el equilibrista desequilibrado.Comienza muy concentradoa poner sus malabares en movimiento,para que al público no le détiempo a pensar que el 'Filete' estan solo un 'parlanchín'. Un espectáculode circo lleno de tonterías ypayasadas para los más pequeños,y humor con ironía y sarcasmopara los más mayores.    A partir de 4 años   60 minutos",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e3d673f4756910VgnVCM2000001f4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/DistritoCiudadLineal/PROGRAMACIONCULTURAL/2025MAYO/CC%20ELIPA/Eventos/ficheros/Humoralacara.png,+4,4.0,14.0
12763629,"INFANTIL - CUENTACUENTOS. 'Kalevala, un viaje mágico' por Cecilia Anahí",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2edad5ca38086910VgnVCM1000001d4a900aRCRD,18:00,2025-05-31,,2025-05-31,,Auditorio Carmen Laforet (Ciudad Lineal),CALLE JAZMIN 46,-3.6657243894913565,40.47967249471556,"¡Bienvenidos a un mundo de fantasía y aventura! 'Kalevala: un viaje mágico' es un espectáculo encantador que invita a los niños a sumergirse en la rica epopeya finlandesa del Kalevala, a través de la magia de la danza, la música y la narración.  Edad recomendada.  Apto para todos los públicos.   Duración: 50 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2edad5ca38086910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/DistritoCiudadLineal/PROGRAMACIONCULTURAL/2025MAYO/ACarmenLaforet/Eventos/ficheros/Kalevala.png,,,
12763487,"INFANTIL. Indeleble Producciones, presenta 'Mi Camita'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=934b60d232086910VgnVCM1000001d4a900aRCRD,18:00,2025-05-24,,2025-05-24,,Centro Cultural Príncipe de Asturias (Ciudad Lineal),CALLE HERMANOS GARCIA NOBLEJAS 14,-3.6372924261150033,40.43644651057092,"Mica llega para irse… Para irse a su camita. Parece sencillo, pero Mica se enreda porque el abrigo va por su cuenta, se complica porque los zapatos le bailan solos, descubre que su pijama está del revés, juega con una pluma al caer y soluciona porque su sábana sabe un montón de secretos. Pí Pi…ja, ja, jaaa…mamá…. ¡¡¡PIJAMA!!!  Edad recomendada: A partir de 4 años.     Duración: 50 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=934b60d232086910VgnVCM1000001d4a900aRCRD,Ocio,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/DistritoCiudadLineal/PROGRAMACIONCULTURAL/2025MAYO/CCPrincipeAsturias/Eventos/ficheros/MicaMita.jpg,+4,4.0,14.0
